OptionSetName,Option,IsUserLocalized,LocalizedLabelLanguageCode,LocalizedLabel,GlobalOptionSetName,EntityName,RecordCreateDats,RecordCreateJobID,RecordUpdateDats,RecordUpdateJobID,IsUserLocalizedLabel
dow_area,100000001,"",1033,LAA,dow_regionoptionset,email,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000002,"",1033,EMEAI,dow_regionoptionset,email,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000003,"",1033,APAC,dow_regionoptionset,email,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isemailfollowed,1,"",1033,Yes,activitypointer_isemailfollowed,email,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isemailfollowed,0,"",1033,No,activitypointer_isemailfollowed,email,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isemailreminderset,1,"",1033,Yes,email_isemailreminderset,email,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isemailreminderset,0,"",1033,No,email_isemailreminderset,email,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isregularactivity,1,"",1033,Yes,activitypointer_isregularactivity,email,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isregularactivity,0,"",1033,No,activitypointer_isregularactivity,email,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
caseorigincode,179920001,"",1033,Contact Us Form,incident_caseorigincode,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
caseorigincode,2,"",1033,Email,incident_caseorigincode,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
caseorigincode,1,"",1033,Phone,incident_caseorigincode,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
caseorigincode,179920002,"",1033,Social Media,incident_caseorigincode,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
caseorigincode,179920003,"",1033,Web Chat,incident_caseorigincode,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
caseorigincode,179920004,"",1033,Web Form,incident_caseorigincode,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_acknowledgementcommunication,0,"",1033,Not Started,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_acknowledgementcommunication,1,"",1033,In Progress,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_acknowledgementcommunication,2,"",1033,Completed,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_capa,179920000,"",1033,10-Correct/Improve Training,dow_capa,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_capa,179920001,"",1033,20-Correct/Improve Software (Systems),dow_capa,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_capa,179920002,"",1033,30-Correct/Improve Equipment,dow_capa,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_capa,179920003,"",1033,40-Correct/Improve Performance (OD),dow_capa,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_capa,179920004,"",1033,50-Correct/Improve Processes/Procedures,dow_capa,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_capa,179920005,"",1033,60-Correct/Improve Resource Allocation,dow_capa,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_capa,179920006,"",1033,70-Correct/Improve Resource Definition,dow_capa,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_capa,179920007,"",1033,"80-Beyond Control (weather, war, env.)",dow_capa,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_capa,179920008,"",1033,90-No Action to be considered,dow_capa,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_capa,179920009,"",1033,100-Improvement Project,dow_capa,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_capa,179920010,"",1033,110-Correct/Improve Communication,dow_capa,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_capa,179920011,"",1033,120-Correct/Improve Data Maintenance,dow_capa,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_complaintconcluded,0,"",1033,Not Started,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_complaintconcluded,1,"",1033,In Progress,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_complaintconcluded,2,"",1033,Completed,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_complaintflow,0,"",1033,Containment Only (Fast),dow_complaintflow,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_complaintflow,1,"",1033,Containment & Investigation (Full),dow_complaintflow,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_complaintflow,2,"",1033,Internal Complaint,dow_complaintflow,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_containmentconcluded,0,"",1033,Not Started,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_containmentconcluded,1,"",1033,In Progress,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_containmentconcluded,2,"",1033,Completed,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_containmentplan,0,"",1033,Not Started,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_containmentplan,1,"",1033,In Progress,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_containmentplan,2,"",1033,Completed,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_containmentplancommunication,0,"",1033,Not Started,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_containmentplancommunication,1,"",1033,In Progress,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_containmentplancommunication,2,"",1033,Completed,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_containmentstatuscommunication,0,"",1033,Not Started,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_containmentstatuscommunication,1,"",1033,In Progress,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_containmentstatuscommunication,2,"",1033,Completed,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_investigationconcluded,0,"",1033,Not Started,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_investigationconcluded,1,"",1033,In Progress,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_investigationconcluded,2,"",1033,Completed,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_investigationplan,0,"",1033,Not Started,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_investigationplan,1,"",1033,In Progress,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_investigationplan,2,"",1033,Completed,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_investigationplancommunication,0,"",1033,Not Started,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_investigationplancommunication,1,"",1033,In Progress,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_investigationplancommunication,2,"",1033,Completed,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_investigationstatuscommunication,0,"",1033,Not Started,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_investigationstatuscommunication,1,"",1033,In Progress,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_cc_investigationstatuscommunication,2,"",1033,Completed,dow_taskstatus,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_countryregion,100000000,"",1033,NAA,dow_regionoptionset,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_countryregion,100000001,"",1033,LAA,dow_regionoptionset,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_countryregion,100000002,"",1033,EMEAI,dow_regionoptionset,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_countryregion,100000003,"",1033,APAC,dow_regionoptionset,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920000,"",1033,Afrikaans,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920001,"",1033,Arabic,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920002,"",1033,Brazilian Portug,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920003,"",1033,Bulgarian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920004,"",1033,Chinese,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920005,"",1033,Chinese trad.,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920006,"",1033,Croatian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920007,"",1033,Customer reserve,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920008,"",1033,Czech,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920009,"",1033,Danish,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920010,"",1033,Dutch,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920011,"",1033,English,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920012,"",1033,Estonian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920013,"",1033,Finnish,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920014,"",1033,French,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920015,"",1033,German,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920016,"",1033,Greek,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920017,"",1033,Hebrew,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920018,"",1033,Hungarian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920019,"",1033,Italian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920020,"",1033,Japanese,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920021,"",1033,Korean,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920022,"",1033,Latvian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920023,"",1033,Lithuanian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920024,"",1033,Malaysian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920025,"",1033,Norwegian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920026,"",1033,Polish,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920027,"",1033,Portuguese,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920028,"",1033,Romanian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920029,"",1033,Russian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920030,"",1033,Serbian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920031,"",1033,Slovakian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920032,"",1033,Slovenian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920033,"",1033,Spanish,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920034,"",1033,Swedish,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920035,"",1033,Thai,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920036,"",1033,Turkish,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_language,179920037,"",1033,Ukrainian,dow_languagecig,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_resolutiondetails,179920000,"",1033,Internal,dow_statusreason,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_resolutiondetails,179920001,"",1033,Business Collaboration,dow_statusreason,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_resolutiondetails,179920002,"",1033,Escalation,dow_statusreason,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_resolutiondetails,179920003,"",1033,Referred to Distribution,dow_statusreason,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,5,"",1033,Z012 APA - Air,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,6,"",1033,ZD04 APA - Cont Diversion,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,7,"",1033,ZR04 APA - Cont Return,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,8,"",1033,ZI04 APA - Inbound,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,9,"",1033,Z052 APA - Marine Bulk,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,10,"",1033,ZR08 APA - Master Return,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,11,"",1033,ZM04 APA - MRO,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,12,"",1033,ZD08 APA - Mstr Diversion,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,13,"",1033,Z010 APA - Rail,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,14,"",1033,Z024 APA - Returns,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,15,"",1033,Z009 APA - Road,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,16,"",1033,Z011 APA - Waterway,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,17,"",1033,Z069 APA-DefinedDeptAir,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,18,"",1033,Z077 APA-DefinedDeptBarge,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,19,"",1033,Z073 APA-DefinedDeptDest,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,20,"",1033,Z065 APA-DefinedDeptLCL,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,21,"",1033,Z085 APA-DefinedDeptMPC,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,22,"",1033,Z061 APA-DefinedDeptRoad,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,23,"",1033,Z028 APA-Divert/Reconsign,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,24,"",1033,Z057 APA-MPC/Air Shuttle,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,25,"",1033,Z019 APA-Pipeline/Virtual,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,26,"",1033,Z032 APA-Revision,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,27,"",1033,Z036 APA-TC-Container,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,28,"",1033,Z040 APA-TC-Master,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,29,"",1033,Z008 EMA - Air,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,30,"",1033,ZD02 EMA - Cont Diversion,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,31,"",1033,ZR02 EMA - Cont Return,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,32,"",1033,ZI02 EMA - Inbound,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,33,"",1033,Z051 EMA - Marine Bulk,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,34,"",1033,ZR06 EMA - Master Return,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,35,"",1033,ZM02 EMA - MRO,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,36,"",1033,ZD06 EMA - Mstr Diversion,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,3,"",1033,Z004 EMA - Rail,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,37,"",1033,Z022 EMA - Returns,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,1,"",1033,Z002 EMA - Road,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,38,"",1033,ZT02 EMA - TMS,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,39,"",1033,Z006 EMA - Waterway,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,40,"",1033,Z026 EMA-Divert/Reconsign,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,41,"",1033,Z055 EMA-MPC/Air Shuttle,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,42,"",1033,Z018 EMA-Pipeline/Virtual,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,43,"",1033,Z041 EMA-Rail-TC-Cont,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,44,"",1033,Z042 EMA-Rail-TC-Master,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
